2605.08402	no_bib	2	yes	bib,bibcmd	conversion_error	Error:undefined:\afterchapskip	-
2605.08494	no_bib	2	yes	bib,bibcmd	conversion_error	Error:undefined:\AppendGraphicsExtensions	-
2605.08513	no_bib	2	yes	bib,bibcmd	conversion_error	Error:post:convert	-
2605.08522	no_html	0	auto_ignore	stub	ok	-	-
2605.08706	no_bib	2	yes	bib,bibcmd	conversion_error	Error:post:convert	-
2605.08780	no_bib	2	yes	bibcmd,bibitem	conversion_error	Error:expected:\fi	-
2605.08916	no_html	3	yes	bbl,bib,bibcmd	conversion_fatal	Fatal:Timeout:PushbackLimit	-
2605.08962	no_html	3	yes	bib,bibcmd	conversion_fatal	Fatal:Timeout:TokenLimit	-
2605.08990	no_html	3	yes	thebib,bibcmd,bibitem	conversion_fatal	Error:latex:(newunicodechar)	-
2605.09073	no_bib	2	yes	bib,printbib	conversion_error	Error:undefined:\maintitleauthorlist	-
2605.09117	no_html	3	yes	bbl,bib,bibcmd	conversion_fatal	Fatal:Timeout:PushbackLimit	-
2605.09123	no_bib	0	no		ok	-	-
2605.09146	empty_bib	3	yes	bib,bibcmd	conversion_fatal	Error:unexpected:}	-
2605.09185	empty_bib	3	yes	bib,bibcmd	conversion_fatal	Error:unexpected:}	-
2605.09235	empty_bib	1	yes	bbl	ok	-	-
2605.09261	no_html	3	yes	bib,bibcmd	conversion_fatal	Error:unexpected:\lx@begin@alignment	-
2605.09309	no_html	0	auto_ignore	stub	ok	-	-
2605.09459	no_html	3	yes	bbl,printbib	conversion_fatal	Error:unexpected:_	-
2605.09492	no_html	0	auto_ignore	stub	ok	-	-
2605.09519	empty_bib	3	yes	bib,thebib,bibcmd,bibitem	conversion_fatal	Error:unexpected:}	-
2605.09577	no_html	3	yes	bib,bibcmd,printbib	conversion_fatal	Error:undefined:\keepXColumns	-
2605.09596	no_bib	3	yes	thebib,bibitem	conversion_fatal	Error:malformed:ltx:XMWrap	-
2605.09611	no_bib	1	no		ok	-	-
2605.09655	no_html	3	yes	bbl,bib,bibcmd	conversion_fatal	Fatal:Timeout:PushbackLimit	-
2605.09690	no_html	0	auto_ignore	stub	ok	-	-
2605.09844	no_bib	0	no		ok	-	-
2605.09923	no_html	0	auto_ignore	stub	ok	-	-
2605.09935	no_html	0	auto_ignore	stub	ok	-	-
2605.09938	no_bib	0	no		ok	-	-
2605.09943	no_html	0	auto_ignore	stub	ok	-	-
2605.09965	no_html	3	yes	bbl,bib,bibcmd	conversion_fatal	Error:undefined:\microtypesetup	-
2605.09990	no_bib	1	no		ok	-	-
2605.10004	no_html	0	auto_ignore	stub	ok	-	-
2605.10007	no_bib	2	yes	bbl,bibcmd	conversion_error	Error:misdefined:#	-
2605.10040	no_html	0	auto_ignore	stub	ok	-	-
2605.10123	no_bib	0	no		ok	-	-
2605.10135	empty_bib	3	yes	bib,bibcmd	conversion_fatal	Error:unexpected:}	-
2605.10180	no_bib	0	auto_ignore	stub	ok	-	-
2605.10232	no_html	3	yes	bbl,printbib	conversion_fatal	Error:latex:(tikz-cd)	-
2605.10348	no_bib	2	yes	bib,bibcmd	conversion_error	Error:expected:\fi	-
2605.10351	no_bib	2	yes	bbl,bib,bibcmd,printbib	conversion_error	Error:undefined:\ifsetCustomMargin	-
2605.10357	no_html	0	auto_ignore	stub	ok	-	-
2605.10423	no_html	3	yes	bib,bibcmd	conversion_fatal	Error:undefined:\citealp	-
2605.10449	no_bib	0	no		ok	-	-
2605.10526	no_bib	2	yes	bib,bibcmd	conversion_error	Error:post:convert	-
2605.10669	no_html	3	yes	thebib,bibcmd,bibitem	conversion_fatal	Error:unexpected:\lx@end@inline@math	-
2605.10685	no_bib	3	yes	bib,bibcmd	conversion_fatal	Error:undefined:\REQUIRE	-
2605.10708	no_bib	2	yes	bbl,bib,bibcmd	conversion_error	Error:unexpected:_	-
2605.10710	no_html	3	yes	bib,bibcmd	conversion_fatal	Error:unexpected:\textthreesuperior	-
2605.10745	no_bib	2	yes	bib,printbib	conversion_error	Error:undefined:\group	-
2605.10919	no_html	3	yes	bbl,bibcmd	conversion_fatal	Fatal:Timeout:PushbackLimit	-
