biblatex_sty.rs:122	field	perl=DefPrimitive(L355)	rust=DefMacro
biblatex_sty.rs:124	strng	perl=DefPrimitive(L360)	rust=DefMacro
catchfile_sty.rs:25	CatchFileDef	perl=DefMacro(L12)	rust=DefPrimitive
catchfile_sty.rs:26	CatchFileEdef	perl=DefMacro(L17)	rust=DefPrimitive
